fecha,red,dimension,categoria,valor,unidad
2026-08-31,Instagram,pais,ES,949,seguidores
2026-08-31,Instagram,pais,MA,1,seguidores
2026-08-31,Instagram,pais,MX,79,seguidores
2026-08-31,Instagram,pais,PT,1,seguidores
2026-08-31,Instagram,pais,RU,1,seguidores
2026-08-31,Instagram,pais,US,2,seguidores
2026-08-31,Instagram,pais,VE,1,seguidores
2026-09-01,Instagram,ciudad,"A Coruña, Galicia",5,seguidores
2026-09-01,Instagram,ciudad,"Alcobendas, Comunidad de Madrid",6,seguidores
2026-09-01,Instagram,ciudad,"Algeciras, Andalusia",4,seguidores
2026-09-01,Instagram,ciudad,"Alicante, Comunidad Valenciana",18,seguidores
2026-09-01,Instagram,ciudad,"Badalona, Cataluña",5,seguidores
2026-09-01,Instagram,ciudad,"Barcelona, Cataluña",70,seguidores
2026-09-01,Instagram,ciudad,"Benidorm, Comunidad Valenciana",5,seguidores
2026-09-01,Instagram,ciudad,"Boadilla del Monte, Comunidad de Madrid",5,seguidores
2026-09-01,Instagram,ciudad,"Bétera, Comunidad Valenciana",5,seguidores
2026-09-01,Instagram,ciudad,"Cambrils, Cataluña",4,seguidores
2026-09-01,Instagram,ciudad,"Cancún, Quintana Roo",5,seguidores
2026-09-01,Instagram,ciudad,"Córdoba, Andalusia",8,seguidores
2026-09-01,Instagram,ciudad,"Donostia-San Sebastián, País Vasco",4,seguidores
2026-09-01,Instagram,ciudad,"Gandía, Comunidad Valenciana",4,seguidores
2026-09-01,Instagram,ciudad,"Gijón, Principality of Asturias",8,seguidores
2026-09-01,Instagram,ciudad,"Guadalajara, Castilla-La Mancha",4,seguidores
2026-09-01,Instagram,ciudad,"Ibiza, Balearic Islands",4,seguidores
2026-09-01,Instagram,ciudad,"Las Palmas de Gran Canaria, Islas Canarias",9,seguidores
2026-09-01,Instagram,ciudad,"Las Rozas de Madrid, Comunidad de Madrid",4,seguidores
2026-09-01,Instagram,ciudad,"Lleida, Cataluña",4,seguidores
2026-09-01,Instagram,ciudad,"Logroño, La Rioja",5,seguidores
2026-09-01,Instagram,ciudad,"Madrid, Comunidad de Madrid",87,seguidores
2026-09-01,Instagram,ciudad,"Marbella, Andalusia",11,seguidores
2026-09-01,Instagram,ciudad,"Mexico City, Distrito Federal",17,seguidores
2026-09-01,Instagram,ciudad,"Mijas, Andalusia",6,seguidores
2026-09-01,Instagram,ciudad,"Mollet del Vallès, Cataluña",4,seguidores
2026-09-01,Instagram,ciudad,"Monterrey, Nuevo León",6,seguidores
2026-09-01,Instagram,ciudad,"Málaga, Andalusia",22,seguidores
2026-09-01,Instagram,ciudad,"Olesa de Montserrat, Cataluña",4,seguidores
2026-09-01,Instagram,ciudad,"Oviedo, Principality of Asturias",7,seguidores
2026-09-01,Instagram,ciudad,"Palma de Mallorca, Balearic Islands",12,seguidores
2026-09-01,Instagram,ciudad,"Pamplona, Navarra",4,seguidores
2026-09-01,Instagram,ciudad,"Playa de Aro, Cataluña",4,seguidores
2026-09-01,Instagram,ciudad,"Pozuelo de Alarcón, Comunidad de Madrid",5,seguidores
2026-09-01,Instagram,ciudad,"Sabadell, Cataluña",4,seguidores
2026-09-01,Instagram,ciudad,"Sant Just Desvern, Cataluña",4,seguidores
2026-09-01,Instagram,ciudad,"Santa Cruz de Tenerife, Islas Canarias",6,seguidores
2026-09-01,Instagram,ciudad,"Seville, Andalusia",9,seguidores
2026-09-01,Instagram,ciudad,"Tarragona, Cataluña",6,seguidores
2026-09-01,Instagram,ciudad,"Torrejón de Ardoz, Comunidad de Madrid",6,seguidores
2026-09-01,Instagram,ciudad,"Valencia, Comunidad Valenciana",36,seguidores
2026-09-01,Instagram,ciudad,"Vigo, Galicia",4,seguidores
2026-09-01,Instagram,ciudad,"Vilassar de Mar, Cataluña",3,seguidores
2026-09-01,Instagram,ciudad,"Zapopan, Jalisco",4,seguidores
2026-09-01,Instagram,ciudad,"Zaragoza, Aragón",9,seguidores
2026-09-01,Instagram,edad,18-24,8,seguidores
2026-09-01,Instagram,edad,25-34,128,seguidores
2026-09-01,Instagram,edad,35-44,354,seguidores
2026-09-01,Instagram,edad,45-54,348,seguidores
2026-09-01,Instagram,edad,55-64,179,seguidores
2026-09-01,Instagram,edad,65+,56,seguidores
2026-09-01,Instagram,genero,F,593,seguidores
2026-09-01,Instagram,genero,M,255,seguidores
2026-09-01,Instagram,genero,U,225,seguidores
2026-09-01,Instagram,pais,AD,1,seguidores
2026-09-01,Instagram,pais,AR,2,seguidores
2026-09-01,Instagram,pais,CO,1,seguidores
2026-09-01,Instagram,pais,DE,1,seguidores
2026-09-01,Instagram,pais,ES,970,seguidores
2026-09-01,Instagram,pais,MA,1,seguidores
2026-09-01,Instagram,pais,MX,92,seguidores
2026-09-01,Instagram,pais,PT,1,seguidores
2026-09-01,Instagram,pais,RU,1,seguidores
2026-09-01,Instagram,pais,US,2,seguidores
2026-09-01,Instagram,pais,VE,1,seguidores
2026-09-02,Instagram,ciudad,"A Coruña, Galicia",5,seguidores
2026-09-02,Instagram,ciudad,"Alcobendas, Comunidad de Madrid",6,seguidores
2026-09-02,Instagram,ciudad,"Algeciras, Andalusia",4,seguidores
2026-09-02,Instagram,ciudad,"Alicante, Comunidad Valenciana",18,seguidores
2026-09-02,Instagram,ciudad,"Badalona, Cataluña",5,seguidores
2026-09-02,Instagram,ciudad,"Barcelona, Cataluña",70,seguidores
2026-09-02,Instagram,ciudad,"Benidorm, Comunidad Valenciana",5,seguidores
2026-09-02,Instagram,ciudad,"Boadilla del Monte, Comunidad de Madrid",5,seguidores
2026-09-02,Instagram,ciudad,"Bétera, Comunidad Valenciana",5,seguidores
2026-09-02,Instagram,ciudad,"Cambrils, Cataluña",4,seguidores
2026-09-02,Instagram,ciudad,"Cancún, Quintana Roo",5,seguidores
2026-09-02,Instagram,ciudad,"Córdoba, Andalusia",8,seguidores
2026-09-02,Instagram,ciudad,"Donostia-San Sebastián, País Vasco",4,seguidores
2026-09-02,Instagram,ciudad,"Gandía, Comunidad Valenciana",4,seguidores
2026-09-02,Instagram,ciudad,"Gijón, Principality of Asturias",8,seguidores
2026-09-02,Instagram,ciudad,"Guadalajara, Castilla-La Mancha",4,seguidores
2026-09-02,Instagram,ciudad,"Ibiza, Balearic Islands",4,seguidores
2026-09-02,Instagram,ciudad,"Las Palmas de Gran Canaria, Islas Canarias",9,seguidores
2026-09-02,Instagram,ciudad,"Las Rozas de Madrid, Comunidad de Madrid",4,seguidores
2026-09-02,Instagram,ciudad,"Lleida, Cataluña",4,seguidores
2026-09-02,Instagram,ciudad,"Logroño, La Rioja",5,seguidores
2026-09-02,Instagram,ciudad,"Madrid, Comunidad de Madrid",87,seguidores
2026-09-02,Instagram,ciudad,"Marbella, Andalusia",11,seguidores
2026-09-02,Instagram,ciudad,"Mexico City, Distrito Federal",17,seguidores
2026-09-02,Instagram,ciudad,"Mijas, Andalusia",6,seguidores
2026-09-02,Instagram,ciudad,"Mollet del Vallès, Cataluña",4,seguidores
2026-09-02,Instagram,ciudad,"Monterrey, Nuevo León",6,seguidores
2026-09-02,Instagram,ciudad,"Málaga, Andalusia",22,seguidores
2026-09-02,Instagram,ciudad,"Olesa de Montserrat, Cataluña",4,seguidores
2026-09-02,Instagram,ciudad,"Oviedo, Principality of Asturias",7,seguidores
2026-09-02,Instagram,ciudad,"Palma de Mallorca, Balearic Islands",12,seguidores
2026-09-02,Instagram,ciudad,"Pamplona, Navarra",4,seguidores
2026-09-02,Instagram,ciudad,"Playa de Aro, Cataluña",4,seguidores
2026-09-02,Instagram,ciudad,"Pozuelo de Alarcón, Comunidad de Madrid",5,seguidores
2026-09-02,Instagram,ciudad,"Sabadell, Cataluña",4,seguidores
2026-09-02,Instagram,ciudad,"Sant Just Desvern, Cataluña",4,seguidores
2026-09-02,Instagram,ciudad,"Santa Cruz de Tenerife, Islas Canarias",6,seguidores
2026-09-02,Instagram,ciudad,"Seville, Andalusia",9,seguidores
2026-09-02,Instagram,ciudad,"Tarragona, Cataluña",6,seguidores
2026-09-02,Instagram,ciudad,"Torrejón de Ardoz, Comunidad de Madrid",6,seguidores
2026-09-02,Instagram,ciudad,"Valencia, Comunidad Valenciana",36,seguidores
2026-09-02,Instagram,ciudad,"Vigo, Galicia",4,seguidores
2026-09-02,Instagram,ciudad,"Vilassar de Mar, Cataluña",3,seguidores
2026-09-02,Instagram,ciudad,"Zapopan, Jalisco",4,seguidores
2026-09-02,Instagram,ciudad,"Zaragoza, Aragón",9,seguidores
2026-09-02,Instagram,edad,18-24,8,seguidores
2026-09-02,Instagram,edad,25-34,128,seguidores
2026-09-02,Instagram,edad,35-44,354,seguidores
2026-09-02,Instagram,edad,45-54,348,seguidores
2026-09-02,Instagram,edad,55-64,179,seguidores
2026-09-02,Instagram,edad,65+,56,seguidores
2026-09-02,Instagram,genero,F,593,seguidores
2026-09-02,Instagram,genero,M,255,seguidores
2026-09-02,Instagram,genero,U,225,seguidores
2026-09-02,Instagram,pais,AD,1,seguidores
2026-09-02,Instagram,pais,AR,2,seguidores
2026-09-02,Instagram,pais,CO,1,seguidores
2026-09-02,Instagram,pais,DE,1,seguidores
2026-09-02,Instagram,pais,ES,970,seguidores
2026-09-02,Instagram,pais,MA,1,seguidores
2026-09-02,Instagram,pais,MX,92,seguidores
2026-09-02,Instagram,pais,PT,1,seguidores
2026-09-02,Instagram,pais,RU,1,seguidores
2026-09-02,Instagram,pais,US,2,seguidores
2026-09-02,Instagram,pais,VE,1,seguidores
2026-09-03,Instagram,ciudad,"A Coruña, Galicia",5,seguidores
2026-09-03,Instagram,ciudad,"Alcobendas, Comunidad de Madrid",6,seguidores
2026-09-03,Instagram,ciudad,"Algeciras, Andalusia",4,seguidores
2026-09-03,Instagram,ciudad,"Alicante, Comunidad Valenciana",18,seguidores
2026-09-03,Instagram,ciudad,"Badalona, Cataluña",5,seguidores
2026-09-03,Instagram,ciudad,"Barcelona, Cataluña",70,seguidores
2026-09-03,Instagram,ciudad,"Benidorm, Comunidad Valenciana",5,seguidores
2026-09-03,Instagram,ciudad,"Boadilla del Monte, Comunidad de Madrid",5,seguidores
2026-09-03,Instagram,ciudad,"Bétera, Comunidad Valenciana",5,seguidores
2026-09-03,Instagram,ciudad,"Cambrils, Cataluña",4,seguidores
2026-09-03,Instagram,ciudad,"Cancún, Quintana Roo",5,seguidores
2026-09-03,Instagram,ciudad,"Córdoba, Andalusia",8,seguidores
2026-09-03,Instagram,ciudad,"Donostia-San Sebastián, País Vasco",4,seguidores
2026-09-03,Instagram,ciudad,"Gandía, Comunidad Valenciana",4,seguidores
2026-09-03,Instagram,ciudad,"Gijón, Principality of Asturias",8,seguidores
2026-09-03,Instagram,ciudad,"Guadalajara, Castilla-La Mancha",4,seguidores
2026-09-03,Instagram,ciudad,"Ibiza, Balearic Islands",4,seguidores
2026-09-03,Instagram,ciudad,"Las Palmas de Gran Canaria, Islas Canarias",9,seguidores
2026-09-03,Instagram,ciudad,"Las Rozas de Madrid, Comunidad de Madrid",4,seguidores
2026-09-03,Instagram,ciudad,"Lleida, Cataluña",4,seguidores
2026-09-03,Instagram,ciudad,"Logroño, La Rioja",5,seguidores
2026-09-03,Instagram,ciudad,"Madrid, Comunidad de Madrid",87,seguidores
2026-09-03,Instagram,ciudad,"Marbella, Andalusia",11,seguidores
2026-09-03,Instagram,ciudad,"Mexico City, Distrito Federal",17,seguidores
2026-09-03,Instagram,ciudad,"Mijas, Andalusia",6,seguidores
2026-09-03,Instagram,ciudad,"Mollet del Vallès, Cataluña",4,seguidores
2026-09-03,Instagram,ciudad,"Monterrey, Nuevo León",6,seguidores
2026-09-03,Instagram,ciudad,"Málaga, Andalusia",22,seguidores
2026-09-03,Instagram,ciudad,"Olesa de Montserrat, Cataluña",4,seguidores
2026-09-03,Instagram,ciudad,"Oviedo, Principality of Asturias",7,seguidores
2026-09-03,Instagram,ciudad,"Palma de Mallorca, Balearic Islands",12,seguidores
2026-09-03,Instagram,ciudad,"Pamplona, Navarra",4,seguidores
2026-09-03,Instagram,ciudad,"Playa de Aro, Cataluña",4,seguidores
2026-09-03,Instagram,ciudad,"Pozuelo de Alarcón, Comunidad de Madrid",5,seguidores
2026-09-03,Instagram,ciudad,"Sabadell, Cataluña",4,seguidores
2026-09-03,Instagram,ciudad,"Sant Just Desvern, Cataluña",4,seguidores
2026-09-03,Instagram,ciudad,"Santa Cruz de Tenerife, Islas Canarias",6,seguidores
2026-09-03,Instagram,ciudad,"Seville, Andalusia",9,seguidores
2026-09-03,Instagram,ciudad,"Tarragona, Cataluña",6,seguidores
2026-09-03,Instagram,ciudad,"Torrejón de Ardoz, Comunidad de Madrid",6,seguidores
2026-09-03,Instagram,ciudad,"Valencia, Comunidad Valenciana",36,seguidores
2026-09-03,Instagram,ciudad,"Vigo, Galicia",4,seguidores
2026-09-03,Instagram,ciudad,"Vilassar de Mar, Cataluña",3,seguidores
2026-09-03,Instagram,ciudad,"Zapopan, Jalisco",4,seguidores
2026-09-03,Instagram,ciudad,"Zaragoza, Aragón",9,seguidores
2026-09-03,Instagram,edad,18-24,8,seguidores
2026-09-03,Instagram,edad,25-34,128,seguidores
2026-09-03,Instagram,edad,35-44,354,seguidores
2026-09-03,Instagram,edad,45-54,348,seguidores
2026-09-03,Instagram,edad,55-64,179,seguidores
2026-09-03,Instagram,edad,65+,56,seguidores
2026-09-03,Instagram,genero,F,593,seguidores
2026-09-03,Instagram,genero,M,255,seguidores
2026-09-03,Instagram,genero,U,225,seguidores
2026-09-03,Instagram,pais,AD,1,seguidores
2026-09-03,Instagram,pais,AR,2,seguidores
2026-09-03,Instagram,pais,CO,1,seguidores
2026-09-03,Instagram,pais,DE,1,seguidores
2026-09-03,Instagram,pais,ES,970,seguidores
2026-09-03,Instagram,pais,MA,1,seguidores
2026-09-03,Instagram,pais,MX,92,seguidores
2026-09-03,Instagram,pais,PT,1,seguidores
2026-09-03,Instagram,pais,RU,1,seguidores
2026-09-03,Instagram,pais,US,2,seguidores
2026-09-03,Instagram,pais,VE,1,seguidores
2026-09-04,Instagram,ciudad,"A Coruña, Galicia",7,seguidores
2026-09-04,Instagram,ciudad,"Albacete, Castilla-La Mancha",5,seguidores
2026-09-04,Instagram,ciudad,"Alicante, Comunidad Valenciana",19,seguidores
2026-09-04,Instagram,ciudad,"Barcelona, Cataluña",74,seguidores
2026-09-04,Instagram,ciudad,"Benidorm, Comunidad Valenciana",5,seguidores
2026-09-04,Instagram,ciudad,"Bétera, Comunidad Valenciana",5,seguidores
2026-09-04,Instagram,ciudad,"Cancún, Quintana Roo",5,seguidores
2026-09-04,Instagram,ciudad,"Ciudad Juárez, Chihuahua",4,seguidores
2026-09-04,Instagram,ciudad,"Córdoba, Andalusia",6,seguidores
2026-09-04,Instagram,ciudad,"El Marques, Querétaro Arteaga",4,seguidores
2026-09-04,Instagram,ciudad,"El Prat de Llobregat, Cataluña",4,seguidores
2026-09-04,Instagram,ciudad,"El Puerto de Santa María, Andalusia",4,seguidores
2026-09-04,Instagram,ciudad,"Estepona, Andalusia",4,seguidores
2026-09-04,Instagram,ciudad,"Gandía, Comunidad Valenciana",5,seguidores
2026-09-04,Instagram,ciudad,"Gijón, Principality of Asturias",7,seguidores
2026-09-04,Instagram,ciudad,"Guadalajara, Castilla-La Mancha",6,seguidores
2026-09-04,Instagram,ciudad,"Las Palmas de Gran Canaria, Islas Canarias",7,seguidores
2026-09-04,Instagram,ciudad,"Las Rozas de Madrid, Comunidad de Madrid",5,seguidores
2026-09-04,Instagram,ciudad,"Logroño, La Rioja",5,seguidores
2026-09-04,Instagram,ciudad,"Madrid, Comunidad de Madrid",103,seguidores
2026-09-04,Instagram,ciudad,"Marbella, Andalusia",11,seguidores
2026-09-04,Instagram,ciudad,"Mexico City, Distrito Federal",23,seguidores
2026-09-04,Instagram,ciudad,"Mijas, Andalusia",5,seguidores
2026-09-04,Instagram,ciudad,"Monterrey, Nuevo León",6,seguidores
2026-09-04,Instagram,ciudad,"Murcia, Region of Murcia",4,seguidores
2026-09-04,Instagram,ciudad,"Málaga, Andalusia",22,seguidores
2026-09-04,Instagram,ciudad,"Orihuela, Comunidad Valenciana",5,seguidores
2026-09-04,Instagram,ciudad,"Oviedo, Principality of Asturias",8,seguidores
2026-09-04,Instagram,ciudad,"Palma de Mallorca, Balearic Islands",13,seguidores
2026-09-04,Instagram,ciudad,"Pamplona, Navarra",6,seguidores
2026-09-04,Instagram,ciudad,"Playa de Aro, Cataluña",5,seguidores
2026-09-04,Instagram,ciudad,"Pozuelo de Alarcón, Comunidad de Madrid",6,seguidores
2026-09-04,Instagram,ciudad,"Puebla, Puebla",4,seguidores
2026-09-04,Instagram,ciudad,"San Vicente del Raspeig, Comunidad Valenciana",4,seguidores
2026-09-04,Instagram,ciudad,"Sant Just Desvern, Cataluña",5,seguidores
2026-09-04,Instagram,ciudad,"Santa Cruz de Tenerife, Islas Canarias",6,seguidores
2026-09-04,Instagram,ciudad,"Santa Eulalia del Río, Balearic Islands",5,seguidores
2026-09-04,Instagram,ciudad,"Seville, Andalusia",11,seguidores
2026-09-04,Instagram,ciudad,"Tarifa, Andalusia",4,seguidores
2026-09-04,Instagram,ciudad,"Tarragona, Cataluña",6,seguidores
2026-09-04,Instagram,ciudad,"Torrejón de Ardoz, Comunidad de Madrid",7,seguidores
2026-09-04,Instagram,ciudad,"Valencia, Comunidad Valenciana",34,seguidores
2026-09-04,Instagram,ciudad,"Vigo, Galicia",4,seguidores
2026-09-04,Instagram,ciudad,"Zapopan, Jalisco",4,seguidores
2026-09-04,Instagram,ciudad,"Zaragoza, Aragón",9,seguidores
2026-09-04,Instagram,edad,18-24,8,seguidores
2026-09-04,Instagram,edad,25-34,140,seguidores
2026-09-04,Instagram,edad,35-44,388,seguidores
2026-09-04,Instagram,edad,45-54,374,seguidores
2026-09-04,Instagram,edad,55-64,186,seguidores
2026-09-04,Instagram,edad,65+,56,seguidores
2026-09-04,Instagram,genero,F,646,seguidores
2026-09-04,Instagram,genero,M,266,seguidores
2026-09-04,Instagram,genero,U,240,seguidores
2026-09-04,Instagram,pais,AD,1,seguidores
2026-09-04,Instagram,pais,AR,3,seguidores
2026-09-04,Instagram,pais,CO,1,seguidores
2026-09-04,Instagram,pais,DE,1,seguidores
2026-09-04,Instagram,pais,ES,1025,seguidores
2026-09-04,Instagram,pais,FR,2,seguidores
2026-09-04,Instagram,pais,MA,1,seguidores
2026-09-04,Instagram,pais,MX,113,seguidores
2026-09-04,Instagram,pais,PT,1,seguidores
2026-09-04,Instagram,pais,RU,1,seguidores
2026-09-04,Instagram,pais,US,2,seguidores
2026-09-04,Instagram,pais,VE,1,seguidores
